epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
82,591.988,0.98988,1.57733,0.6645,0.93334,0,0.88041,0.94268,0.89712,0.58617,0.88873,0.95159,0.90642,0.60198,1.03109,1.47021,0.79974,0.97029,0,0.0014654,0.0014654,0.0014654
83,598.672,1.00333,1.56423,0.65646,0.92501,0,0.88278,0.94618,0.90279,0.58947,0.88973,0.95127,0.90934,0.61059,1.04154,1.49118,0.78273,0.96739,0,0.0014588,0.0014588,0.0014588
84,605.794,0.98422,1.54867,0.65465,0.92814,0,0.89644,0.94553,0.90143,0.59518,0.90723,0.95925,0.91401,0.61671,1.02606,1.49838,0.80924,0.96744,0,0.0014522,0.0014522,0.0014522
85,612.403,0.99824,1.56097,0.63926,0.92693,0,0.89072,0.95159,0.89995,0.60403,0.90316,0.96535,0.9092,0.6128,1.0024,1.46817,0.81703,0.96409,0,0.0014456,0.0014456,0.0014456
86,618.992,0.99676,1.56978,0.64774,0.92612,0,0.89896,0.95,0.91181,0.60149,0.9057,0.95742,0.91739,0.62162,1.03898,1.48652,0.78593,0.96763,0,0.001439,0.001439,0.001439
87,626.517,0.98266,1.55111,0.65078,0.92033,0,0.88447,0.96306,0.89708,0.59339,0.89412,0.97357,0.90659,0.59952,1.01612,1.51077,0.78395,0.96005,0,0.0014324,0.0014324,0.0014324
88,633.226,1.01416,1.56053,0.65164,0.92603,0,0.89219,0.94883,0.90509,0.5964,0.89968,0.95679,0.91059,0.60262,1.0175,1.56391,0.77766,0.95549,0,0.0014258,0.0014258,0.0014258
89,639.735,0.97937,1.54727,0.63371,0.92646,0,0.87663,0.9586,0.89485,0.58853,0.88146,0.96529,0.89888,0.6029,1.04344,1.47179,0.77313,0.96801,0,0.0014192,0.0014192,0.0014192
90,646.344,0.99707,1.56098,0.66717,0.92583,0,0.88975,0.94583,0.90208,0.61097,0.89824,0.95924,0.90952,0.61148,0.96298,1.46969,0.81055,0.94817,0,0.0014126,0.0014126,0.0014126
91,652.926,0.98623,1.5516,0.65,0.93205,0,0.88508,0.93448,0.8981,0.58185,0.89201,0.9418,0.9052,0.61216,1.04696,1.48057,0.80737,0.9789,0,0.001406,0.001406,0.001406
92,659.592,0.98658,1.55576,0.65363,0.92444,0,0.89136,0.94268,0.90272,0.611,0.90352,0.95,0.91232,0.61349,0.99819,1.47658,0.80191,0.95717,0,0.0013994,0.0013994,0.0013994
93,666.389,0.97961,1.55648,0.64074,0.92427,0,0.89389,0.95507,0.90575,0.60411,0.90515,0.96529,0.9133,0.61451,0.98336,1.48831,0.80144,0.95023,0,0.0013928,0.0013928,0.0013928
94,673.119,0.97705,1.55332,0.63819,0.91845,0,0.89202,0.95541,0.89966,0.6006,0.90083,0.96369,0.90772,0.60567,0.97406,1.50077,0.80205,0.95165,0,0.0013862,0.0013862,0.0013862
95,679.728,0.98106,1.54135,0.63053,0.91623,0,0.89331,0.96178,0.90199,0.60417,0.90423,0.97325,0.91098,0.61167,1.01485,1.49664,0.77867,0.96343,0,0.0013796,0.0013796,0.0013796
96,686.474,0.97304,1.54548,0.64361,0.92097,0,0.89935,0.95901,0.90763,0.60419,0.90532,0.96538,0.91189,0.61034,1.01657,1.49117,0.78988,0.95972,0,0.001373,0.001373,0.001373
97,693.311,0.98662,1.52372,0.63223,0.91507,0,0.87851,0.94879,0.89811,0.58078,0.88863,0.95802,0.90857,0.61532,1.05302,1.47111,0.78524,0.97393,0,0.0013664,0.0013664,0.0013664
98,699.889,0.96136,1.51492,0.64862,0.92148,0,0.89114,0.93535,0.89862,0.61943,0.89966,0.94516,0.90858,0.61397,0.95311,1.44487,0.79931,0.94839,0,0.0013598,0.0013598,0.0013598
99,706.882,0.95237,1.52866,0.63194,0.92121,0,0.89322,0.94578,0.89911,0.60092,0.90638,0.95796,0.91252,0.6168,0.99306,1.45746,0.82872,0.96537,0,0.0013532,0.0013532,0.0013532
100,713.511,0.96423,1.51514,0.63439,0.91538,0,0.90058,0.9607,0.90857,0.61177,0.90685,0.96592,0.91433,0.61994,1.0078,1.4493,0.76206,0.95464,0,0.0013466,0.0013466,0.0013466
101,720.024,0.97144,1.50715,0.64194,0.91549,0,0.9006,0.95508,0.90109,0.60933,0.90909,0.96496,0.91067,0.61493,0.98105,1.46524,0.78218,0.94954,0,0.00134,0.00134,0.00134
102,726.853,0.98469,1.51565,0.63501,0.92486,0,0.88438,0.94756,0.898,0.59601,0.89906,0.96157,0.91323,0.61251,1.00827,1.4824,0.81103,0.95295,0,0.0013334,0.0013334,0.0013334
103,733.443,0.97681,1.52761,0.62786,0.92188,0,0.89811,0.94605,0.90411,0.61113,0.91095,0.9611,0.9171,0.624,0.98366,1.42985,0.79421,0.95581,0,0.0013268,0.0013268,0.0013268
104,741.643,0.98051,1.5302,0.63999,0.92072,0,0.89658,0.95805,0.90292,0.60372,0.90578,0.96847,0.9111,0.62172,1.02431,1.47203,0.76775,0.9697,0,0.0013202,0.0013202,0.0013202
105,748.489,0.97804,1.53474,0.64245,0.92309,0,0.88523,0.95067,0.89681,0.58796,0.8968,0.96309,0.91093,0.61255,1.02865,1.46399,0.80846,0.96895,0,0.0013136,0.0013136,0.0013136
106,755.086,0.96238,1.53885,0.61899,0.92069,0,0.88889,0.94841,0.90126,0.6048,0.89842,0.95772,0.91147,0.61811,1.00536,1.46545,0.77738,0.95906,0,0.001307,0.001307,0.001307
107,761.838,0.96486,1.51858,0.6138,0.91902,0,0.88918,0.9531,0.90408,0.60051,0.89904,0.96137,0.9143,0.62447,1.01448,1.44308,0.79365,0.95917,0,0.0013004,0.0013004,0.0013004
108,768.47,0.97173,1.52185,0.63775,0.91828,0,0.89081,0.93019,0.90212,0.61568,0.9021,0.94197,0.91003,0.62038,0.97171,1.45324,0.81067,0.95158,0,0.0012938,0.0012938,0.0012938
109,775.3,0.9783,1.57457,0.63025,0.92164,0,0.88765,0.91815,0.90088,0.60658,0.89907,0.92766,0.91062,0.61885,1.00156,1.48208,0.78219,0.95732,0,0.0012872,0.0012872,0.0012872
