epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
250,3122.98,0.84974,1.32268,0.53671,0.89399,0,0.89995,0.94841,0.91229,0.65229,0.91215,0.95828,0.91839,0.64493,0.90895,1.35572,0.70777,0.94575,0,0.0003566,0.0003566,0.0003566
251,3132.92,0.87008,1.32854,0.53278,0.89421,0,0.89084,0.95669,0.91297,0.64554,0.89949,0.96045,0.91744,0.6526,0.91434,1.34018,0.70441,0.94653,0,0.00035,0.00035,0.00035
252,3143.95,0.84594,1.33809,0.52454,0.89913,0,0.88847,0.94682,0.91012,0.64634,0.89531,0.95325,0.9146,0.64364,0.91121,1.34381,0.70677,0.94589,0,0.0003434,0.0003434,0.0003434
253,3153.46,0.86802,1.33226,0.5351,0.89406,0,0.89006,0.94204,0.90558,0.63876,0.90142,0.95032,0.91537,0.64638,0.90719,1.34767,0.72373,0.94232,0,0.0003368,0.0003368,0.0003368
254,3162.91,0.86139,1.31833,0.5337,0.89744,0,0.89477,0.937,0.9147,0.64858,0.90573,0.94551,0.92094,0.6555,0.91907,1.33721,0.71065,0.94771,0,0.0003302,0.0003302,0.0003302
255,3173.02,0.84762,1.32256,0.52765,0.8991,0,0.90341,0.94423,0.91663,0.65425,0.9116,0.95191,0.92119,0.64865,0.90601,1.33633,0.70492,0.94379,0,0.0003236,0.0003236,0.0003236
256,3183.27,0.84934,1.31054,0.53359,0.89616,0,0.91376,0.94236,0.91904,0.65446,0.9221,0.95096,0.92362,0.65285,0.91355,1.33458,0.70322,0.94751,0,0.000317,0.000317,0.000317
257,3196.85,0.85579,1.33311,0.52514,0.90148,0,0.91115,0.94052,0.91613,0.65452,0.9198,0.95064,0.9224,0.64878,0.90922,1.3332,0.70791,0.94819,0,0.0003104,0.0003104,0.0003104
258,3209.59,0.84311,1.31635,0.51962,0.8935,0,0.91461,0.94834,0.91376,0.64871,0.92286,0.95629,0.9194,0.65351,0.91178,1.34204,0.70716,0.94829,0,0.0003038,0.0003038,0.0003038
259,3220.6,0.84965,1.32027,0.5286,0.89869,0,0.91312,0.95055,0.91864,0.6574,0.92076,0.95851,0.92373,0.65527,0.89695,1.3232,0.70915,0.94226,0,0.0002972,0.0002972,0.0002972
260,3246.99,0.84441,1.3008,0.52973,0.89437,0,0.91789,0.95058,0.9239,0.66131,0.92589,0.95886,0.92795,0.65945,0.89799,1.32216,0.70523,0.94373,0,0.0002906,0.0002906,0.0002906
261,3262.69,0.85363,1.30448,0.52032,0.89159,0,0.91376,0.95573,0.91735,0.65128,0.92076,0.96306,0.92289,0.6524,0.91781,1.32815,0.69767,0.94955,0,0.000284,0.000284,0.000284
262,3275.92,0.85983,1.3232,0.54108,0.89975,0,0.89641,0.94801,0.90984,0.64892,0.90484,0.95693,0.91773,0.64692,0.90632,1.3318,0.70528,0.94675,0,0.0002774,0.0002774,0.0002774
263,3288.35,0.8368,1.30038,0.52565,0.8935,0,0.91224,0.95008,0.92142,0.65597,0.91917,0.95613,0.92526,0.65745,0.90177,1.31959,0.70225,0.94537,0,0.0002708,0.0002708,0.0002708
264,3302.48,0.84857,1.31525,0.51867,0.89584,0,0.91009,0.94873,0.91703,0.658,0.91989,0.95669,0.92173,0.6483,0.89099,1.32626,0.70611,0.94136,0,0.0002642,0.0002642,0.0002642
265,3313.34,0.85225,1.31223,0.53285,0.89546,0,0.89831,0.95191,0.91198,0.65181,0.90553,0.95955,0.91948,0.6474,0.90332,1.33376,0.70157,0.94462,0,0.0002576,0.0002576,0.0002576
266,3323.33,0.8451,1.3254,0.53546,0.9023,0,0.90956,0.94395,0.91684,0.65823,0.91938,0.95414,0.92243,0.64995,0.88895,1.32635,0.71055,0.94132,0,0.000251,0.000251,0.000251
267,3333.02,0.85107,1.29419,0.53342,0.89529,0,0.91129,0.94268,0.91528,0.65144,0.92134,0.95223,0.92198,0.65219,0.88907,1.32396,0.71425,0.93881,0,0.0002444,0.0002444,0.0002444
268,3342.96,0.85404,1.34282,0.52074,0.90249,0,0.90542,0.94816,0.91435,0.65203,0.91241,0.95548,0.92054,0.64647,0.90065,1.32527,0.70358,0.94343,0,0.0002378,0.0002378,0.0002378
269,3353.4,0.84233,1.30716,0.52591,0.89699,0,0.91615,0.94936,0.9195,0.65438,0.92262,0.95637,0.92329,0.65437,0.9107,1.32359,0.6983,0.94654,0,0.0002312,0.0002312,0.0002312
270,3364.18,0.84113,1.30974,0.51578,0.89969,0,0.91734,0.94719,0.91778,0.65315,0.92536,0.95547,0.92224,0.65249,0.90846,1.33784,0.70592,0.94643,0,0.0002246,0.0002246,0.0002246
271,3373.26,0.84398,1.30911,0.51958,0.89143,0,0.91503,0.94745,0.91403,0.65059,0.92364,0.95637,0.92107,0.6465,0.89485,1.33637,0.70579,0.94166,0,0.000218,0.000218,0.000218
272,3382.75,0.87096,1.31822,0.52043,0.89239,0,0.91194,0.94713,0.91503,0.64978,0.92268,0.95732,0.92276,0.64795,0.89861,1.32642,0.70738,0.94462,0,0.0002114,0.0002114,0.0002114
273,3392.16,0.83619,1.30822,0.52048,0.89759,0,0.91326,0.9465,0.91604,0.65123,0.92555,0.95924,0.92323,0.65076,0.90821,1.32954,0.7048,0.94814,0,0.0002048,0.0002048,0.0002048
274,3403.26,0.84856,1.32063,0.51186,0.89195,0,0.91529,0.95287,0.91794,0.64894,0.92386,0.96178,0.92315,0.65348,0.91428,1.32823,0.70409,0.94896,0,0.0001982,0.0001982,0.0001982
275,3415.38,0.85228,1.31516,0.5316,0.89601,0,0.91568,0.95064,0.92068,0.65689,0.92446,0.95881,0.92611,0.65025,0.90784,1.33485,0.70098,0.94909,0,0.0001916,0.0001916,0.0001916
276,3426.71,0.84645,1.31223,0.52797,0.89122,0,0.91404,0.94713,0.91463,0.65189,0.92269,0.95669,0.92234,0.65062,0.90716,1.33137,0.70253,0.94711,0,0.000185,0.000185,0.000185
277,3436.92,0.82876,1.29036,0.52282,0.88996,0,0.90847,0.94299,0.91224,0.651,0.91786,0.95127,0.92061,0.65105,0.9036,1.32019,0.70363,0.9467,0,0.0001784,0.0001784,0.0001784
278,3447.31,0.84707,1.31157,0.51064,0.89323,0,0.91311,0.94459,0.91564,0.6509,0.92081,0.95255,0.92122,0.6504,0.90966,1.33328,0.70773,0.9464,0,0.0001718,0.0001718,0.0001718
279,3457.73,0.84012,1.30548,0.52171,0.89541,0,0.91314,0.94841,0.91646,0.65141,0.92081,0.95637,0.9223,0.6512,0.90421,1.32995,0.70937,0.94561,0,0.0001652,0.0001652,0.0001652
280,3470.72,0.84624,1.30372,0.51642,0.8949,0,0.90635,0.95,0.91573,0.65341,0.91425,0.95828,0.92193,0.65286,0.89517,1.32461,0.70853,0.94429,0,0.0001586,0.0001586,0.0001586
281,3480.02,0.83133,1.30938,0.51723,0.89425,0,0.91316,0.94769,0.91877,0.65922,0.92114,0.95597,0.92412,0.65027,0.8945,1.32837,0.70471,0.94522,0,0.000152,0.000152,0.000152
282,3489.41,0.84474,1.30556,0.51711,0.89442,0,0.91785,0.94618,0.92053,0.66073,0.92603,0.95446,0.92496,0.65077,0.90201,1.3353,0.69917,0.94713,0,0.0001454,0.0001454,0.0001454
283,3498.76,0.83183,1.29931,0.51698,0.89263,0,0.91555,0.94873,0.91717,0.65327,0.92324,0.95669,0.92293,0.65255,0.91445,1.34423,0.69812,0.94941,0,0.0001388,0.0001388,0.0001388
284,3508.74,0.82539,1.2835,0.51638,0.89132,0,0.90929,0.95138,0.9165,0.65307,0.91569,0.95807,0.9225,0.6539,0.91024,1.33673,0.70028,0.94712,0,0.0001322,0.0001322,0.0001322
285,3519.17,0.83144,1.30602,0.52103,0.88757,0,0.89878,0.95018,0.91471,0.65169,0.90601,0.95782,0.92052,0.65361,0.90611,1.32978,0.70464,0.94476,0,0.0001256,0.0001256,0.0001256
286,3528.47,0.83295,1.29484,0.51829,0.88725,0,0.90117,0.9535,0.91744,0.66112,0.90809,0.96083,0.9222,0.6517,0.89665,1.3341,0.6957,0.9434,0,0.000119,0.000119,0.000119
287,3538.28,0.83302,1.30052,0.51903,0.89004,0,0.89842,0.94355,0.91656,0.65753,0.90729,0.95287,0.92285,0.65484,0.9064,1.33456,0.69994,0.94651,0,0.0001124,0.0001124,0.0001124
288,3547.65,0.84683,1.2896,0.50751,0.89389,0,0.89992,0.95075,0.91724,0.65621,0.90776,0.95903,0.92312,0.65338,0.91763,1.33489,0.69341,0.95068,0,0.0001058,0.0001058,0.0001058
289,3557.53,0.83698,1.30331,0.5131,0.89283,0,0.90705,0.95,0.91841,0.65337,0.91556,0.95892,0.92357,0.65502,0.90968,1.32636,0.70065,0.94876,0,9.92e-05,9.92e-05,9.92e-05
290,3567.83,0.84073,1.28745,0.51059,0.89172,0,0.9113,0.95218,0.91958,0.64997,0.91749,0.95924,0.92376,0.65044,0.92174,1.33776,0.69801,0.95226,0,9.26e-05,9.26e-05,9.26e-05
291,3580.32,0.82624,1.30096,0.51445,0.89231,0,0.89847,0.94972,0.91545,0.64802,0.9054,0.95705,0.92167,0.65,0.90706,1.33296,0.70689,0.94717,0,8.6e-05,8.6e-05,8.6e-05
292,3590,0.83271,1.30183,0.52543,0.8901,0,0.89672,0.9465,0.91632,0.65477,0.90427,0.95446,0.92203,0.65194,0.89464,1.32302,0.70588,0.94378,0,7.94e-05,7.94e-05,7.94e-05
293,3599.43,0.82694,1.29104,0.51321,0.89197,0,0.89566,0.94863,0.91616,0.65615,0.90228,0.95563,0.9213,0.65146,0.89704,1.32362,0.70278,0.94339,0,7.28e-05,7.28e-05,7.28e-05
294,3609.93,0.82799,1.28856,0.51051,0.89186,0,0.90001,0.95168,0.91632,0.6515,0.90627,0.9586,0.92118,0.65483,0.90425,1.32449,0.7001,0.94618,0,6.62e-05,6.62e-05,6.62e-05
295,3619.14,0.84916,1.30365,0.51564,0.89578,0,0.9,0.94936,0.91742,0.65446,0.90644,0.95645,0.92261,0.65377,0.90162,1.32659,0.69822,0.94501,0,5.96e-05,5.96e-05,5.96e-05
296,3628.29,0.82429,1.28171,0.50462,0.89083,0,0.90085,0.94713,0.91728,0.65608,0.90729,0.95478,0.92265,0.65076,0.90174,1.32858,0.69869,0.94488,0,5.3e-05,5.3e-05,5.3e-05
297,3637.52,0.82175,1.29365,0.50759,0.89305,0,0.89795,0.94618,0.91558,0.65385,0.90672,0.95541,0.92182,0.65102,0.89771,1.32211,0.70522,0.9438,0,4.64e-05,4.64e-05,4.64e-05
298,3648.28,0.82455,1.28805,0.5137,0.89446,0,0.90052,0.94745,0.91567,0.65641,0.9093,0.95669,0.92165,0.65134,0.89279,1.3197,0.70073,0.94198,0,3.98e-05,3.98e-05,3.98e-05
299,3659.39,0.83601,1.28776,0.51575,0.89046,0,0.89981,0.95032,0.91652,0.65782,0.90845,0.95828,0.92183,0.65015,0.89595,1.32353,0.69813,0.94223,0,3.32e-05,3.32e-05,3.32e-05
300,3668.6,0.83054,1.28642,0.51752,0.89172,0,0.90157,0.95091,0.91757,0.65895,0.90911,0.95887,0.92213,0.65001,0.89434,1.32666,0.69673,0.94202,0,2.66e-05,2.66e-05,2.66e-05
