epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
249,2835.35,0.84822,1.30883,0.533,0.89943,0,0.90228,0.96154,0.91169,0.64736,0.9103,0.97038,0.91866,0.64921,0.89817,1.32065,0.68805,0.9493,0,0.0003632,0.0003632,0.0003632
250,2848.01,0.84535,1.30519,0.52493,0.89472,0,0.88597,0.96051,0.90299,0.64751,0.89519,0.97166,0.91136,0.64035,0.89383,1.33203,0.68972,0.94977,0,0.0003566,0.0003566,0.0003566
251,2857.56,0.85879,1.30985,0.53086,0.8943,0,0.87791,0.95541,0.90375,0.64955,0.88552,0.96567,0.91118,0.64207,0.88949,1.3257,0.69267,0.94651,0,0.00035,0.00035,0.00035
252,2866.72,0.83395,1.31342,0.51725,0.89728,0,0.88383,0.96188,0.90789,0.65065,0.89222,0.97015,0.91378,0.63826,0.89797,1.33419,0.67929,0.94923,0,0.0003434,0.0003434,0.0003434
253,2875.72,0.85887,1.31465,0.53055,0.8939,0,0.88297,0.95632,0.90505,0.64966,0.89032,0.96428,0.91239,0.64594,0.88189,1.32593,0.69367,0.94194,0,0.0003368,0.0003368,0.0003368
254,2884.51,0.85158,1.30001,0.52726,0.89705,0,0.89093,0.96248,0.91114,0.65566,0.8983,0.97044,0.91697,0.65307,0.90064,1.32725,0.68475,0.9499,0,0.0003302,0.0003302,0.0003302
255,2897.27,0.83594,1.30538,0.52361,0.89895,0,0.89472,0.96019,0.90888,0.64973,0.90214,0.96815,0.91671,0.64195,0.89339,1.33451,0.68856,0.94847,0,0.0003236,0.0003236,0.0003236
256,2908.51,0.83806,1.28951,0.52731,0.89668,0,0.90174,0.95566,0.90901,0.65093,0.90895,0.9633,0.91675,0.64862,0.89016,1.32001,0.68365,0.9482,0,0.000317,0.000317,0.000317
257,2919.48,0.84256,1.30881,0.52237,0.90114,0,0.90316,0.95044,0.90831,0.65327,0.91224,0.95999,0.91806,0.64038,0.88386,1.32581,0.6899,0.94617,0,0.0003104,0.0003104,0.0003104
258,2928.63,0.83871,1.30173,0.51644,0.89481,0,0.90516,0.9535,0.91019,0.65112,0.91363,0.96242,0.9193,0.6482,0.88729,1.32773,0.6973,0.94613,0,0.0003038,0.0003038,0.0003038
259,2939,0.84139,1.30528,0.52715,0.89869,0,0.90251,0.95519,0.90809,0.65093,0.9123,0.96497,0.91783,0.64839,0.88631,1.32214,0.70656,0.94347,0,0.0002972,0.0002972,0.0002972
260,3091.85,0.83415,1.27956,0.52234,0.89376,0,0.90694,0.95599,0.91441,0.65774,0.91608,0.96592,0.92136,0.64919,0.87604,1.30954,0.69453,0.94183,0,0.0002906,0.0002906,0.0002906
261,3101.45,0.84591,1.28895,0.51641,0.89179,0,0.91088,0.96051,0.91265,0.64943,0.9192,0.96943,0.92077,0.64871,0.90651,1.31326,0.68907,0.95133,0,0.000284,0.000284,0.000284
262,3110.46,0.85151,1.30261,0.53722,0.90038,0,0.88937,0.96013,0.90735,0.64717,0.89675,0.96809,0.9144,0.64648,0.88678,1.3069,0.69047,0.94697,0,0.0002774,0.0002774,0.0002774
263,3119.6,0.82989,1.28438,0.52222,0.89343,0,0.90027,0.95573,0.91159,0.65339,0.90733,0.96338,0.91837,0.65229,0.87776,1.30257,0.68811,0.94402,0,0.0002708,0.0002708,0.0002708
264,3129.23,0.83705,1.29846,0.51647,0.89513,0,0.90617,0.95344,0.91356,0.65843,0.91404,0.96172,0.9206,0.6487,0.86842,1.30961,0.69003,0.94188,0,0.0002642,0.0002642,0.0002642
265,3139.31,0.84104,1.29091,0.52897,0.89593,0,0.90152,0.95919,0.91084,0.65316,0.90882,0.96783,0.91779,0.64612,0.887,1.31581,0.67952,0.94843,0,0.0002576,0.0002576,0.0002576
266,3150.63,0.83236,1.3041,0.53028,0.90119,0,0.90489,0.95144,0.90986,0.65259,0.91277,0.95972,0.91796,0.6458,0.87159,1.31804,0.69365,0.94314,0,0.000251,0.000251,0.000251
267,3159.54,0.84049,1.27788,0.53152,0.89406,0,0.91028,0.94992,0.9099,0.65278,0.91913,0.95915,0.91874,0.65109,0.86871,1.30783,0.69656,0.93841,0,0.0002444,0.0002444,0.0002444
268,3169.04,0.84438,1.32719,0.51688,0.90223,0,0.90128,0.95076,0.9092,0.6516,0.91126,0.96143,0.91811,0.64463,0.87048,1.31293,0.69316,0.9385,0,0.0002378,0.0002378,0.0002378
269,3178.24,0.833,1.28814,0.52031,0.89755,0,0.90058,0.95774,0.91005,0.6515,0.90666,0.96624,0.91833,0.64844,0.89309,1.3207,0.68301,0.94631,0,0.0002312,0.0002312,0.0002312
270,3187.12,0.83117,1.29083,0.50844,0.9006,0,0.90345,0.95892,0.90991,0.65274,0.91216,0.96815,0.91782,0.64764,0.89544,1.33676,0.6839,0.94724,0,0.0002246,0.0002246,0.0002246
271,3198.49,0.83512,1.29656,0.51727,0.89244,0,0.90448,0.9586,0.90973,0.65215,0.91319,0.96783,0.91909,0.64486,0.87574,1.32652,0.68924,0.9416,0,0.000218,0.000218,0.000218
272,3206.69,0.86042,1.30286,0.51487,0.89213,0,0.90398,0.96249,0.90949,0.64893,0.91236,0.97141,0.91693,0.64125,0.87921,1.32373,0.68601,0.94364,0,0.0002114,0.0002114,0.0002114
273,3215.75,0.8282,1.28888,0.51355,0.89725,0,0.9049,0.96057,0.91086,0.64698,0.91278,0.96981,0.91785,0.64657,0.88651,1.32175,0.69299,0.94587,0,0.0002048,0.0002048,0.0002048
274,3224.51,0.84109,1.30148,0.50805,0.89252,0,0.91073,0.96172,0.91333,0.64922,0.91827,0.96969,0.92053,0.65125,0.89848,1.32645,0.68549,0.94919,0,0.0001982,0.0001982,0.0001982
275,3233.36,0.84149,1.29783,0.52657,0.89672,0,0.91014,0.9586,0.91448,0.65603,0.91871,0.96823,0.92233,0.64611,0.89086,1.33102,0.67933,0.94925,0,0.0001916,0.0001916,0.0001916
276,3243.3,0.83691,1.29257,0.52092,0.89111,0,0.90901,0.96086,0.91308,0.65039,0.91734,0.96911,0.91912,0.64723,0.88918,1.3207,0.68308,0.94739,0,0.000185,0.000185,0.000185
277,3252.13,0.82257,1.27579,0.51767,0.89045,0,0.90478,0.9586,0.9097,0.65142,0.91117,0.96624,0.9168,0.64816,0.87764,1.3162,0.6865,0.94344,0,0.0001784,0.0001784,0.0001784
278,3260.94,0.83595,1.29279,0.50626,0.89236,0,0.90792,0.95446,0.9112,0.64881,0.9155,0.96242,0.91738,0.64772,0.88488,1.32107,0.68734,0.94312,0,0.0001718,0.0001718,0.0001718
279,3269.8,0.82956,1.28517,0.51581,0.89449,0,0.90726,0.95541,0.91213,0.65207,0.9157,0.96519,0.9188,0.6484,0.87966,1.31985,0.6912,0.94121,0,0.0001652,0.0001652,0.0001652
280,3279.68,0.83798,1.28286,0.51272,0.89492,0,0.9042,0.95669,0.91237,0.65352,0.91249,0.96369,0.91853,0.6493,0.87519,1.30685,0.68814,0.94194,0,0.0001586,0.0001586,0.0001586
281,3289.87,0.82412,1.28947,0.51164,0.89454,0,0.90991,0.95732,0.91399,0.65831,0.9157,0.96518,0.91992,0.6458,0.87908,1.31397,0.68104,0.9445,0,0.000152,0.000152,0.000152
282,3298.84,0.83884,1.29117,0.51256,0.89496,0,0.90975,0.95446,0.91475,0.65805,0.91673,0.96178,0.92152,0.64848,0.8804,1.31629,0.68082,0.94577,0,0.0001454,0.0001454,0.0001454
283,3308.05,0.82058,1.28243,0.51297,0.89193,0,0.90772,0.9555,0.91174,0.65292,0.91586,0.96465,0.91909,0.65032,0.89135,1.32204,0.68025,0.94789,0,0.0001388,0.0001388,0.0001388
284,3317.72,0.81268,1.26599,0.51369,0.8902,0,0.90407,0.95669,0.91252,0.65432,0.9116,0.96465,0.91967,0.65225,0.88229,1.3148,0.68127,0.94455,0,0.0001322,0.0001322,0.0001322
285,3341.6,0.81984,1.28671,0.51864,0.88744,0,0.89128,0.95796,0.91003,0.65318,0.8978,0.96497,0.91557,0.64778,0.8784,1.31315,0.68265,0.94353,0,0.0001256,0.0001256,0.0001256
286,3350.37,0.82456,1.27554,0.50994,0.88756,0,0.89278,0.95637,0.90835,0.65676,0.89992,0.96401,0.91467,0.64314,0.87733,1.31928,0.67891,0.94441,0,0.000119,0.000119,0.000119
287,3359.84,0.8257,1.28515,0.51438,0.8914,0,0.89183,0.95287,0.90986,0.6571,0.89828,0.96242,0.91643,0.65095,0.8798,1.30881,0.68214,0.94442,0,0.0001124,0.0001124,0.0001124
288,3369.17,0.83944,1.27376,0.50325,0.89385,0,0.89256,0.95701,0.91077,0.65638,0.89998,0.96497,0.91676,0.64895,0.88813,1.31152,0.67885,0.94641,0,0.0001058,0.0001058,0.0001058
289,3380.72,0.82696,1.28178,0.50788,0.89338,0,0.90367,0.95955,0.91175,0.65775,0.91062,0.96752,0.91805,0.65143,0.87907,1.30516,0.67554,0.94433,0,9.92e-05,9.92e-05,9.92e-05
290,3396.45,0.83593,1.27614,0.50396,0.89327,0,0.90356,0.9578,0.91306,0.65342,0.91107,0.96576,0.9193,0.6466,0.89341,1.31924,0.67324,0.94928,0,9.26e-05,9.26e-05,9.26e-05
291,3413.17,0.81791,1.2827,0.50947,0.8923,0,0.89884,0.95541,0.91088,0.65392,0.90633,0.96338,0.91731,0.64487,0.88106,1.32139,0.68096,0.94423,0,8.6e-05,8.6e-05,8.6e-05
292,3423.16,0.82544,1.28683,0.51872,0.89028,0,0.89206,0.95446,0.90837,0.65551,0.89851,0.96423,0.91638,0.64758,0.86915,1.30889,0.68326,0.94105,0,7.94e-05,7.94e-05,7.94e-05
293,3438.28,0.81889,1.26757,0.50602,0.89192,0,0.89078,0.96051,0.90993,0.65832,0.89757,0.96783,0.91638,0.64671,0.87333,1.31423,0.67947,0.94173,0,7.28e-05,7.28e-05,7.28e-05
294,3452.13,0.81784,1.27152,0.50389,0.89143,0,0.89566,0.95892,0.91091,0.65541,0.90325,0.96592,0.91732,0.64964,0.8763,1.31362,0.67925,0.94302,0,6.62e-05,6.62e-05,6.62e-05
295,3465.12,0.83811,1.28684,0.51332,0.89521,0,0.89909,0.95628,0.91125,0.65619,0.90658,0.96424,0.91729,0.65011,0.87669,1.31436,0.6759,0.94346,0,5.96e-05,5.96e-05,5.96e-05
296,3478.88,0.81174,1.26158,0.50045,0.88989,0,0.89619,0.95892,0.91078,0.65818,0.90446,0.96776,0.91785,0.64912,0.87807,1.31496,0.67431,0.94473,0,5.3e-05,5.3e-05,5.3e-05
297,3488.12,0.81174,1.27355,0.50262,0.89291,0,0.89621,0.95637,0.91026,0.65613,0.90547,0.96624,0.9181,0.64739,0.87697,1.31545,0.67877,0.94337,0,4.64e-05,4.64e-05,4.64e-05
298,3497.85,0.81447,1.27008,0.50754,0.89502,0,0.89773,0.95541,0.91118,0.65581,0.90611,0.96433,0.91805,0.64667,0.87614,1.31172,0.67719,0.94282,0,3.98e-05,3.98e-05,3.98e-05
299,3506.86,0.82683,1.27049,0.50969,0.89007,0,0.89871,0.95789,0.91112,0.65688,0.90678,0.96649,0.91863,0.64584,0.87806,1.31032,0.67444,0.94322,0,3.32e-05,3.32e-05,3.32e-05
300,3524.12,0.8214,1.27056,0.51209,0.89149,0,0.89994,0.9586,0.91101,0.65781,0.90774,0.9672,0.91828,0.6465,0.87569,1.3114,0.6749,0.94279,0,2.66e-05,2.66e-05,2.66e-05
